INSEE_COM,DENS3,DENS7,SERVICES POUR LES PARTICULIERS,COMMERCES,ENSEIGNEMENT,SANTÉ ET ACTION SOCIALE,TRANSPORTS ET DÉPLACEMENTS,"SPORTS, LOISIRS ET CULTURE",TOURISME,SERVICES PUBLICS,SERVICES GÉNÉRAUX,SERVICES AUTOMOBILES,ARTISANAT DU BÂTIMENT,AUTRES SERVICES,GRANDES SURFACES,COMMERCES ALIMENTAIRES,COMMERCES SPÉCIALISÉS NON-ALIMENTAIRES,ENSEIGNEMENT DU PREMIER DEGRÉ,ENSEIGNEMENT DU SECOND DEGRÉ - PREMIER CYCLE,ENSEIGNEMENT DU SECOND DEGRÉ - SECOND CYCLE,ENSEIGNEMENT SUPÉRIEUR NON-UNIVERSITAIRE,ENSEIGNEMENT SUPÉRIEUR UNIVERSITAIRE,FORMATION CONTINUE,AUTRES SERVICES DE L’ÉDUCATION,ETABLISSEMENTS ET SERVICES DE SANTÉ,FONCTIONS MÉDICALES ET PARAMÉDICALES (À TITRE LIBÉRAL),AUTRES ÉTABLISSEMENTS ET SERVICES À CARACTÈRE SANITAIRE,ACTION SOCIALE POUR PERSONNES ÂGÉES,ACTION SOCIALE POUR ENFANTS EN BAS-ÂGE,ACTION SOCIALE POUR HANDICAPÉS,AUTRES SERVICES D’ACTION SOCIALE,INFRASTRUCTURES DE TRANSPORTS,EQUIPEMENTS SPORTIFS,EQUIPEMENTS DE LOISIRS,EQUIPEMENTS CULTURELS ET SOCIOCULTURELS,TOURISME
37280,3,7,4,3,0,0,0,3,0,1,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
37281,3,5,61,26,5,38,2,12,2,3,4,5,25,24,1,14,11,3,2,0,0,0,0,0,0,28,2,1,3,4,0,2,10,1,1,2
37282,3,6,33,9,1,12,2,9,2,1,2,4,17,9,2,1,6,1,0,0,0,0,0,0,0,9,1,1,0,1,0,2,6,1,2,2
38001,3,5,178,40,6,60,4,22,1,3,3,21,80,71,4,12,24,5,1,0,0,0,0,0,1,41,4,6,5,3,0,4,18,1,3,1
38002,3,6,29,10,1,13,0,8,3,1,1,0,9,18,0,4,6,1,0,0,0,0,0,0,0,7,1,0,5,0,0,0,6,1,1,3
38003,3,5,25,4,1,4,0,6,0,1,1,2,16,5,0,2,2,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,5,0,1,0
38004,3,5,28,5,1,5,0,7,0,1,1,4,15,7,0,1,4,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,1,0,0
38005,3,6,33,5,2,14,6,10,5,2,1,4,12,14,0,2,3,2,0,0,0,0,0,0,0,13,1,0,0,0,0,6,9,0,1,5
38006,2,3,96,33,6,36,1,25,11,2,3,12,37,42,1,12,20,3,1,1,0,0,1,0,0,25,4,3,3,1,0,1,22,0,3,11
38008,3,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38009,3,5,34,3,1,8,0,6,0,2,1,2,15,14,0,3,0,1,0,0,0,0,0,0,0,6,0,1,1,0,0,0,5,0,1,0
38010,3,6,10,1,1,0,0,3,0,1,0,1,3,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
38011,2,4,25,3,1,0,3,5,0,1,0,4,10,10,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0
38012,3,5,70,22,2,23,4,8,1,1,2,14,26,27,3,6,13,2,0,0,0,0,0,0,0,14,2,5,1,1,0,4,7,0,1,1
38013,3,5,99,18,3,24,2,8,1,2,2,17,45,33,1,4,13,3,0,0,0,0,0,0,0,16,4,2,2,0,0,2,7,0,1,1
38015,3,6,30,6,2,10,3,6,0,1,1,3,16,9,0,4,2,2,0,0,0,0,0,0,0,7,0,0,3,0,0,3,5,0,1,0
38017,3,5,39,3,1,10,0,6,0,1,1,3,22,12,1,2,0,1,0,0,0,0,0,0,0,9,0,0,1,0,0,0,6,0,0,0
38018,3,6,4,1,1,0,0,0,0,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38019,2,4,38,3,1,6,0,5,0,1,0,7,27,3,0,2,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,5,0,0,0
38020,3,6,15,8,1,2,0,10,4,1,1,0,0,13,0,2,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,1,3,4
38022,3,5,187,24,5,41,6,22,4,3,6,20,97,61,3,11,10,4,1,0,0,0,0,0,0,18,5,4,12,2,0,6,20,0,2,4
38023,3,6,7,0,1,0,0,1,1,1,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
38026,3,6,25,3,1,2,0,6,1,2,1,5,8,9,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,1,1
38027,2,3,45,4,2,9,1,7,1,1,1,1,28,14,0,3,1,2,0,0,0,0,0,0,0,6,0,1,1,1,0,1,6,0,1,1
38029,3,5,42,7,1,15,0,5,0,1,1,9,19,12,0,5,2,1,0,0,0,0,0,0,0,11,1,1,2,0,0,0,4,0,1,0
38030,2,4,65,6,1,2,1,6,1,2,1,2,36,24,0,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,5,0,1,1
38031,3,7,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38032,3,6,11,0,1,0,0,1,0,1,0,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38033,3,6,17,0,1,0,0,2,0,1,0,1,10,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
38034,3,5,134,42,6,74,3,14,2,4,8,17,66,39,3,17,22,3,2,0,0,0,1,0,3,41,5,6,9,9,1,3,12,0,2,2
38035,3,6,33,2,1,7,0,3,0,1,0,9,20,3,0,2,0,1,0,0,0,0,0,0,0,5,0,0,2,0,0,0,3,0,0,0
38036,3,5,2,2,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38037,3,6,23,1,1,1,0,6,0,1,1,2,13,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0
38038,3,6,10,1,1,0,0,6,0,1,0,2,4,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
38039,2,4,59,14,2,23,1,12,1,1,2,5,28,23,0,6,8,2,0,0,0,0,0,0,0,20,1,0,2,0,0,1,9,2,1,1
38040,3,6,3,0,0,0,0,5,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1
38041,3,7,4,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38042,3,5,21,2,1,1,1,2,0,1,0,5,10,5,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0
38043,3,6,28,1,1,5,1,5,3,1,1,1,16,9,0,1,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,1,5,0,0,3
38044,3,6,30,4,2,22,0,5,1,2,2,3,14,9,0,2,2,2,0,0,0,0,0,0,1,17,1,2,0,0,1,0,4,0,1,1
38045,1,1,30,10,2,19,1,7,0,1,1,4,8,16,1,3,6,2,0,0,0,0,0,0,0,8,1,3,5,2,0,1,6,0,1,0
38046,3,5,21,2,1,4,0,4,0,1,1,5,12,2,0,1,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,3,0,1,0
38047,3,6,5,1,0,0,0,1,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38048,3,6,30,2,1,4,5,2,0,1,0,13,10,6,1,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,5,1,0,1,0
38049,3,6,11,1,0,3,0,0,0,1,0,1,8,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
38050,3,6,13,3,1,1,0,4,0,1,0,3,5,4,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0
38051,3,6,25,3,2,13,1,7,1,1,1,3,8,12,0,2,1,2,0,0,0,0,0,0,0,12,0,0,1,0,0,1,6,0,1,1
38052,3,5,99,39,3,41,3,18,17,4,7,11,39,38,3,11,25,2,1,0,0,0,0,0,4,22,3,4,6,0,2,3,11,2,5,17
38053,2,2,826,308,43,619,40,59,19,13,26,98,331,358,8,85,215,17,4,6,3,0,13,0,22,498,14,17,20,32,16,40,51,0,8,19
38054,3,6,24,7,2,0,1,6,0,1,0,1,16,6,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0
38055,3,6,13,2,3,1,1,4,1,1,0,1,5,6,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,1,1
38056,3,6,5,0,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38057,2,4,13,5,1,4,1,6,1,1,0,1,3,8,1,1,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,5,0,1,1
38058,3,5,48,6,1,5,0,5,0,1,1,5,28,13,1,3,2,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,4,0,1,0
38059,2,4,55,8,1,23,2,8,0,1,1,4,27,22,0,5,3,1,0,0,0,0,0,0,1,18,1,0,2,1,0,2,7,0,1,0
38060,3,7,6,1,1,0,0,1,0,1,0,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38061,2,4,59,8,2,26,2,13,0,2,2,6,29,20,0,4,4,2,0,0,0,0,0,0,1,20,1,0,2,2,0,2,11,1,1,0
38062,3,6,14,2,1,0,0,3,0,1,0,2,6,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
38063,3,6,12,1,1,2,0,1,0,1,0,3,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
38064,3,5,73,9,3,3,3,11,0,1,1,7,39,25,0,4,5,3,0,0,0,0,0,0,0,1,1,0,1,0,0,3,10,0,1,0
38065,3,5,47,8,3,18,3,8,0,2,1,2,28,14,0,6,2,2,0,1,0,0,0,0,0,14,1,2,0,1,0,3,7,0,1,0
38066,3,7,6,0,0,0,0,2,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
38067,3,5,37,4,1,12,2,9,0,1,1,0,18,17,0,2,2,1,0,0,0,0,0,0,0,11,0,0,1,0,0,2,8,0,1,0
38068,2,4,22,4,1,2,1,6,0,1,0,2,12,7,0,0,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5,0,1,0
38069,3,5,31,7,3,11,1,13,0,1,1,5,13,11,0,4,3,2,1,0,0,0,0,0,0,10,1,0,0,0,0,1,12,0,1,0
38070,2,4,28,2,2,10,0,2,0,1,0,4,15,8,0,1,1,2,0,0,0,0,0,0,0,8,1,0,1,0,0,0,1,0,1,0
38071,2,4,70,6,3,14,0,8,0,2,1,7,32,28,0,3,3,3,0,0,0,0,0,0,0,8,1,0,3,2,0,0,6,1,1,0
38072,2,3,80,23,5,25,0,7,3,1,1,13,48,17,3,7,13,3,1,1,0,0,0,0,0,21,1,0,2,0,1,0,6,0,1,3
38073,3,7,6,0,0,0,0,10,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,0
38074,3,6,10,0,1,0,0,1,0,1,0,2,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38075,3,5,65,11,3,26,2,9,5,1,1,8,38,17,1,4,6,3,0,0,0,0,0,0,0,21,1,1,2,1,0,2,6,2,1,5
38076,3,6,41,6,1,23,0,5,0,2,0,5,22,12,0,3,3,1,0,0,0,0,0,0,0,19,0,3,0,1,0,0,4,0,1,0
38077,3,6,20,0,1,2,0,4,0,1,1,1,10,7,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0
38078,3,6,15,4,1,2,0,1,0,1,1,3,5,5,0,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
38080,3,6,25,19,1,12,0,1,0,1,0,7,8,9,2,4,13,1,0,0,0,0,0,0,0,11,1,0,0,0,0,0,1,0,0,0
38081,3,6,33,6,2,11,1,7,0,1,1,2,17,12,0,2,4,2,0,0,0,0,0,0,0,9,1,0,1,0,0,1,6,0,1,0
38082,3,5,56,11,3,34,0,17,5,1,1,4,20,30,0,6,5,3,0,0,0,0,0,0,0,27,1,2,4,0,0,0,11,4,2,5
38083,3,6,12,1,1,0,0,4,0,1,0,1,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
38084,2,4,54,3,1,6,4,6,0,1,0,10,26,17,0,2,1,1,0,0,0,0,0,0,0,5,0,0,1,0,0,4,5,0,1,0
38085,2,4,158,16,8,53,16,22,1,2,3,22,84,47,2,5,9,7,1,0,0,0,0,0,1,42,2,3,4,1,0,16,21,0,1,1
38086,3,6,9,0,1,0,0,4,0,1,0,1,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
38087,2,4,167,61,5,45,10,13,5,3,3,22,76,63,3,13,45,4,0,0,0,0,1,0,0,29,5,1,10,0,0,10,12,0,1,5
38089,3,7,2,1,0,1,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
38090,3,6,18,2,0,0,0,9,1,1,0,1,12,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,1
38091,3,6,10,0,1,0,0,5,0,2,0,2,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
38092,3,7,5,1,0,0,0,3,2,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2
38093,3,6,10,0,0,0,0,0,0,1,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38094,3,6,47,12,1,12,1,7,0,1,2,5,24,15,0,6,6,1,0,0,0,0,0,0,0,8,1,1,2,0,0,1,6,0,1,0
38095,3,6,61,44,6,19,2,10,1,1,1,10,21,28,5,11,28,2,1,1,0,0,2,0,1,10,1,2,4,1,0,2,9,0,1,1
38097,2,4,103,9,3,17,7,9,2,1,1,14,61,26,0,6,3,3,0,0,0,0,0,0,0,12,1,0,4,0,0,7,8,0,1,2
38098,3,6,10,0,1,0,1,4,0,1,0,3,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
38099,3,6,9,0,2,2,0,2,0,1,0,0,6,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
38100,3,5,39,7,2,22,0,12,0,2,1,3,15,18,1,2,4,2,0,0,0,0,0,0,0,15,1,0,6,0,0,0,11,0,1,0
38101,3,6,17,0,1,2,2,5,1,1,0,1,7,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,5,0,0,1
38102,3,6,9,1,1,3,0,4,0,1,0,2,3,3,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,1,0
38103,3,6,11,1,1,0,1,16,3,1,0,0,9,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,1,3
38104,3,6,28,6,3,4,0,7,0,1,1,0,16,10,0,5,1,3,0,0,0,0,0,0,0,3,0,0,1,0,0,0,6,0,1,0
38105,3,5,62,6,3,23,3,5,0,1,1,5,41,14,0,5,1,2,1,0,0,0,0,0,0,17,1,1,3,1,0,3,4,0,1,0
38106,3,6,8,1,0,0,0,3,0,1,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
38107,2,4,25,9,1,13,3,1,3,1,0,4,17,3,1,4,4,1,0,0,0,0,0,0,0,10,0,0,3,0,0,3,0,0,1,3
38108,3,7,3,0,0,0,0,8,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2
38109,3,5,20,0,1,3,0,8,0,1,0,3,10,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,7,0,1,0
38110,3,5,56,8,1,18,1,5,0,1,0,10,34,11,0,3,5,1,0,0,0,0,0,0,0,18,0,0,0,0,0,1,4,0,1,0
38111,2,4,176,17,6,55,3,28,2,2,2,24,95,53,1,7,9,4,1,0,0,0,1,0,0,39,2,2,9,3,0,3,23,4,1,2
38112,3,7,3,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
38113,3,6,21,5,1,13,1,6,2,2,1,2,11,5,0,3,2,1,0,0,0,0,0,0,0,9,1,2,1,0,0,1,4,0,2,2
38114,2,4,37,2,1,17,0,6,1,1,1,5,23,7,0,1,1,1,0,0,0,0,0,0,1,13,2,0,1,0,0,0,5,0,1,1
38115,3,6,16,3,1,1,0,3,1,1,1,0,9,5,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1
38116,3,7,3,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38117,3,6,10,2,1,1,1,5,1,1,1,1,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,1
38118,3,5,46,10,1,11,1,8,1,1,1,3,27,14,1,6,3,1,0,0,0,0,0,0,1,8,1,0,1,0,0,1,8,0,0,1
38120,3,6,10,0,1,1,0,3,0,1,0,1,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0
38124,3,6,47,10,2,14,0,9,0,1,1,8,20,17,1,4,5,2,0,0,0,0,0,0,0,10,1,1,2,0,0,0,8,0,1,0
38126,2,4,48,16,7,30,1,15,1,1,2,4,14,27,0,6,10,4,2,0,0,0,1,0,1,21,1,2,1,0,4,1,14,0,1,1
38127,3,7,6,2,0,0,0,1,0,1,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38128,3,6,13,7,1,19,0,9,6,3,1,2,1,6,0,5,2,1,0,0,0,0,0,0,1,14,1,2,0,0,1,0,6,2,1,6
38129,3,6,18,12,1,2,0,13,3,1,1,2,1,13,0,5,7,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,6,0,3
38130,3,5,176,77,13,104,1,21,4,7,7,25,71,66,6,16,55,2,2,5,0,0,4,0,4,71,5,4,9,6,5,1,18,0,3,4
38131,3,6,44,6,2,14,2,5,0,1,1,6,22,14,0,2,4,2,0,0,0,0,0,0,0,11,1,0,2,0,0,2,4,0,1,0
38132,3,7,4,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
38133,2,2,91,10,7,50,7,19,0,2,1,8,39,41,0,8,2,2,1,3,0,0,1,0,4,34,1,1,7,3,0,7,19,0,0,0
38134,3,6,26,4,1,3,0,5,0,1,2,4,11,8,0,2,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,1,0
38135,3,6,30,0,1,4,0,5,1,1,0,6,19,4,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,1
38136,3,6,18,2,1,2,0,2,0,1,0,2,9,6,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0
38137,3,6,9,0,1,1,0,2,0,1,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
38138,3,5,109,43,4,47,4,22,1,2,5,12,29,61,1,15,27,3,1,0,0,0,0,0,2,30,5,2,6,2,0,4,20,1,1,1
38139,3,6,29,3,1,4,1,9,0,1,0,2,21,5,0,1,2,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,7,1,1,0
38140,2,2,164,75,7,162,4,30,1,2,9,17,46,90,4,22,49,5,1,0,0,0,1,0,2,144,4,1,6,3,2,4,26,1,3,1
38141,3,6,13,4,1,3,2,5,0,1,1,0,7,4,0,3,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,5,0,0,0
38144,3,5,72,13,2,14,3,12,0,1,1,13,32,25,1,4,8,2,0,0,0,0,0,0,0,10,1,1,2,0,0,3,11,0,1,0
38146,3,6,18,1,1,0,1,5,0,1,0,2,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0
38147,3,6,24,1,1,2,1,4,0,1,0,2,17,4,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,1,0
38148,3,6,55,8,3,19,1,15,2,1,1,11,28,14,0,3,5,3,0,0,0,0,0,0,0,14,1,3,1,0,0,1,14,0,1,2
38149,2,4,51,15,2,24,3,10,1,1,1,10,17,22,1,3,11,2,0,0,0,0,0,0,1,20,1,1,0,1,0,3,9,0,1,1
38150,2,4,159,26,5,69,1,19,3,3,4,17,80,55,1,12,13,4,1,0,0,0,0,0,2,50,4,5,6,2,0,1,18,0,1,3
38151,1,1,716,211,36,435,25,62,4,3,15,94,357,247,7,64,140,21,3,2,1,0,9,0,24,318,20,5,46,9,13,25,56,0,6,4
38152,3,6,26,3,1,9,0,7,0,1,1,5,12,7,0,1,2,1,0,0,0,0,0,0,0,7,0,1,0,1,0,0,6,0,1,0
38153,3,6,9,0,1,0,0,6,0,1,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0
38154,3,6,14,2,1,0,0,6,1,1,1,0,6,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1
38155,3,5,40,12,3,23,0,16,1,3,1,8,18,10,1,4,7,2,1,0,0,0,0,0,0,13,1,3,6,0,0,0,12,1,3,1
38156,3,6,24,0,1,2,2,4,0,1,0,6,11,6,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,1,0
38157,3,6,99,19,1,21,7,9,1,1,2,15,56,25,0,7,12,1,0,0,0,0,0,0,0,15,1,0,4,1,0,7,8,0,1,1
38158,1,1,217,42,10,109,10,34,2,3,7,25,112,70,1,12,29,8,1,0,0,0,1,0,1,59,4,3,20,17,5,10,32,0,2,2
38159,3,6,15,0,1,2,0,4,0,1,1,1,8,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,1,0
38160,3,6,44,5,4,28,1,12,0,1,1,8,28,6,0,2,3,1,0,1,0,0,2,0,0,25,1,1,1,0,0,1,11,0,1,0
38161,3,6,25,8,1,17,0,9,1,1,1,2,11,10,0,3,5,1,0,0,0,0,0,0,1,12,1,2,1,0,0,0,8,0,1,1
38162,3,6,47,7,2,6,1,8,0,1,1,4,27,14,0,2,5,2,0,0,0,0,0,0,0,4,0,1,1,0,0,1,7,0,1,0
38163,3,7,20,4,1,4,0,7,8,1,1,0,9,9,0,2,2,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,2,2,8
38166,3,5,9,1,1,0,0,2,0,1,0,0,3,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
38167,3,6,9,0,1,0,0,5,0,1,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
38169,1,1,479,78,22,189,4,52,3,5,8,71,258,137,2,36,40,16,2,1,0,0,3,0,5,127,9,6,29,7,6,4,45,4,3,3
38170,2,4,63,9,5,32,1,14,1,1,2,13,23,24,0,4,5,2,0,1,1,0,1,0,3,22,1,1,4,1,0,1,12,1,1,1
38171,3,6,4,0,1,0,0,3,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
38172,3,6,35,1,1,11,0,4,0,1,0,4,15,15,0,1,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,1,0
38173,3,6,7,1,1,10,0,2,1,1,1,1,2,2,0,0,1,1,0,0,0,0,0,0,0,7,0,2,0,1,0,0,2,0,0,1
38174,3,5,25,10,3,10,0,4,0,1,1,5,12,6,0,4,6,2,1,0,0,0,0,0,0,8,1,0,1,0,0,0,4,0,0,0
38175,2,4,70,10,3,34,2,7,1,1,1,9,37,22,2,4,4,3,0,0,0,0,0,0,0,24,3,1,6,0,0,2,5,0,2,1
38176,3,5,48,7,2,9,3,5,1,1,1,8,28,10,0,3,4,2,0,0,0,0,0,0,0,6,1,0,2,0,0,3,4,0,1,1
38177,3,7,5,0,0,0,0,0,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
38179,1,1,105,27,14,77,6,15,4,1,4,11,45,44,1,14,12,5,2,0,3,0,3,1,1,58,2,2,11,2,1,6,13,0,2,4
38180,3,6,21,1,1,2,0,4,0,1,0,0,16,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0
38181,3,5,46,9,3,36,2,7,0,2,1,10,19,14,0,5,4,2,1,0,0,0,0,0,0,32,1,1,2,0,0,2,6,0,1,0
38182,3,5,72,21,4,41,1,7,0,3,3,8,33,25,1,7,13,3,1,0,0,0,0,0,0,33,1,3,4,0,0,1,6,0,1,0
38183,3,5,13,1,0,0,0,0,1,1,0,1,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38184,3,5,62,6,1,2,6,9,1,1,0,10,36,15,0,1,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,6,8,0,1,1
38185,1,1,3151,1250,188,2250,52,263,90,29,100,195,951,1876,35,443,772,69,15,17,20,10,41,16,52,1812,75,50,140,64,57,52,223,4,36,90
38186,3,6,11,4,1,2,0,22,4,1,1,0,4,5,0,2,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,12,2,4
38187,2,3,48,4,3,11,1,12,0,1,2,3,24,18,0,2,2,3,0,0,0,0,0,0,0,8,1,0,2,0,0,1,6,5,1,0
38188,2,4,21,1,1,5,1,8,0,1,0,1,14,5,0,1,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,1,7,0,1,0
38189,3,5,130,45,4,57,6,24,1,3,8,32,37,50,3,15,27,3,1,0,0,0,0,0,0,41,3,5,6,2,0,6,22,1,1,1
38190,3,6,29,4,1,5,2,11,2,1,1,3,20,4,0,1,3,1,0,0,0,0,0,0,0,2,0,0,3,0,0,2,8,1,2,2
38191,3,5,126,70,1,19,2,30,32,2,3,8,14,99,2,17,51,1,0,0,0,0,0,0,2,12,2,0,3,0,0,2,23,4,3,32
38192,3,6,3,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38193,2,2,249,105,19,82,38,37,8,3,2,28,112,104,5,24,76,12,3,1,0,1,1,1,2,44,5,2,20,5,4,38,36,0,1,8
38194,3,5,37,8,2,19,2,10,1,1,1,7,20,8,0,4,4,2,0,0,0,0,0,0,1,13,1,1,2,1,0,2,9,0,1,1
38195,3,6,16,3,1,3,0,5,0,1,1,1,8,5,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,2,0,0
